"PERSON_ID","PERNAME1","PERNAME2","SEX","DOB_DAY","DOB_MON","DOB_YEAR","hse_num","ENUMCAP","ENUMPC","str_nam","cap_add","CENSUS_ID"
"HR802JS022001","JAKE","CAMPBELL","M",23,7,1979,"        22","22 NEW ROAD","HR802JS","New Road","22, New Road","CENSHR802JS022001"
"HR802JS022002","SCARLETT","CAMPBELL","F",25,6,1981,"        22","22 NEW ROAD","HR802JS","New Road","22, New Road","CENSHR802JS022002"
"HR802JS022003","POPPY","CAKPBELL","F",21,9,2002,"        22","22 NEW ROAD","HR802JS","New Road","22, New Road","CENSHR802JS022003"
"HR802JS024001","GRACIE","THOMSON","F",6,8,1989,"        24","24 NEW ROAD","HR802JS","New Road","24, New Road","CENSHR802JS024001"
"HR802JS025001","HARLEY","SCOTT","M",7,2,1959,"        25","25 NEW ROAD","HR802JS","New Road","25, New Road","CENSHR802JS025001"
"HR802JS025002","THOMAS","SCOTT","M",15,6,1936,"        25","25 NEW ROAD","HR802JS","New Road","25, New Road","CENSHR802JS025002"
"HR802JS026001","GEORGINA","THOMPSON","F",31,12,1998,"        26","26 NEW ROAD","HR802JS","New Road","26, New Road","CENSHR802JS026001"
"HR802JS026002","LILLY","THOMPSON","F",21,7,1938,"        26","26 NEW ROAD","HR802JS","New Road","26, New Road","CENSHR802JS026002"
"HR802JS027001","JACH","JOHNSON","M",7,12,1928,"        27","27 NEW ROAD","HR802JS","New Road","27, New Road","CENSHR802JS027001"
"HR802JS028001","FREYA","FISHER","F",1,12,1929,"        28","28 NEW ROAD","HR802JS","New Road","28, New Road","CENSHR802JS028001"
"HR802JS028002","MIA","FISHER","F",31,10,1959,"        28","28 NEW ROAD","HR802JS","New Road","28, New Road","CENSHR802JS028002"
"HR802JS029001","JAY","WHITE","M",23,4,1968,"        29","29 NEW ROAD","HR802JS","New Road","29, New Road","CENSHR802JS029001"
"HR802JS029002","SUMMER","WHITE","F",1,12,1972,"        29","29 NEW ROAD","HR802JS","New Road","29, New Road","CENSHR802JS029002"
"HR802JS029003","RYAN","WHITE","M",6,5,2009,"        29","29 NEW ROAD","HR802JS","New Road","29, New Road","CENSHR802JS029003"
"HR802JS029004","FREYA","WHITE","F",21,5,1995,"        29","29 NEW ROAD","HR802JS","New Road","29, New Road","CENSHR802JS029004"
"HR802JS029005","VICKY","WHITE","F",5,1,2004,"        29","29 NEW ROAD","HR802JS","New Road","29, New Road","CENSHR802JS029005"
"HR802JS030001","ISAAL","LARTER","M",2,1,1955,"        30","30 NEW ROAD","HR802JS","New Road","30, New Road","CENSHR802JS030001"
"HR802JS030002","BETK","CARTER","F",18,6,1959,"        30","30 NEW ROAD","HR802JS","New Road","30, New Road","CENSHR802JS030002"
"HR802JS030003","JACOB","CARTER","M",23,12,1995,"        30","30 NEW ROAD","HR802JS","New Road","30, New Road","CENSHR802JS030003"
"HR802JS030004","MARTHA","CARTER","F",9,12,1981,"        30","30 NEW ROAD","HR802JS","New Road","30, New Road","CENSHR802JS030004"
"HR802JS031001","MOHAMMED","WALKER","M",3,9,1959,"        31","31 NEW ROAD","HR802JS","New Road","31, New Road","CENSHR802JS031001"
"HR802JS032001","HAYOEN","POWELL","M",14,12,2001,"        32","32 NEW ROAD","HR802JS","New Road","32, New Road","CENSHR802JS032001"
"HR802JS032002","ELIZA","POWELL","F",2,2,1992,"        32","32 NEW ROAD","HR802JS","New Road","32, New Road","CENSHR802JS032002"
"HR802JS032004","LAUREN","POWELL","F",22,8,1980,"        32","32 NEW ROAD","HR802JS","New Road","32, New Road","CENSHR802JS032004"
"HR802JS032005","ROSIE","POWELL","F",9,12,2007,"        32","32 NEW ROAD","HR802JS","New Road","32, New Road","CENSHR802JS032005"
"HR802JS032006","LOLA","POWELL","F",15,6,1995,"        32","32 NEW ROAD","HR802JS","New Road","32, New Road","CENSHR802JS032006"
"HR802JS032007","IAVREN","POWEII","F",23,11,1975,"        32","32 NEW ROAD","HR802JS","New Road","32, New Road","CENSHR802JS032007"
"HR802JS032008","JAKE","POWELL","M",17,5,1970,"        32","32 NEW ROAD","HR802JS","New Road","32, New Road","CENSHR802JS032008"
"HR802JS032009","JRSMINE","POWELL","F",16,2,1993,"        32","32 NEW ROAD","HR802JS","New Road","32, New Road","CENSHR802JS032009"
"HR802JS033001","REECE","WALKER","M",3,5,1942,"        33","33 NEW ROAD","HR802JS","New Road","33, New Road","CENSHR802JS033001"
"HR802JS033002","ZAG","WALKER","M",10,3,1956,"        33","33 NEW ROAD","HR802JS","New Road","33, New Road","CENSHR802JS033002"
"HR802JS034001","THEODORE","RICHARDSON","M",12,8,1962,"        34","34 NEW ROAD","HR802JS","New Road","34, New Road","CENSHR802JS034001"
"HR802JS035001","IEWIS","BARKER","M",26,9,1963,"        35","35 NEW ROAD","HR802JS","New Road","35, New Road","CENSHR802JS035001"
"HR802JS035002","FREYA","BARKER","F",26,12,1963,"        35","35 NEW ROAD","HR802JS","New Road","35, New Road","CENSHR802JS035002"
"HR802JS035003","JACOB","BARKER","M",8,5,2003,"        35","35 NEW ROAD","HR802JS","New Road","35, New Road","CENSHR802JS035003"
"HR802JS035004","ISAREL","RARKER","F",9,3,1987,"        35","35 NEW ROAD","HR802JS","New Road","35, New Road","CENSHR802JS035004"
"HR802JS035005","RUBY","BARKER","F",20,7,1999,"        35","35 NEW ROAD","HR802JS","New Road","35, New Road","CENSHR802JS035005"
"HR802JT036001","EMILY","JONES","F",10,3,1965,"        36","36 NEW ROAD","HR802JT","New Road","36, New Road","CENSHR802JT036001"
"HR802JT037001","SCARLETT","THOMSON","F",30,9,1975,"        37","37 NEW ROAD","HR802JT","New Road","37, New Road","CENSHR802JT037001"
"HR802JT037002","WILLIAM","THOMSON","M",8,10,1996,"        37","37 NEW ROAD","HR802JT","New Road","37, New Road","CENSHR802JT037002"
"HR802JT038001","JACOB","JENKINSON","",15,7,1983,"        38","38 NEW ROAD","HR802JT","New Road","38, New Road","CENSHR802JT038001"
"HR802JT038002","LYDIA","JENKINS","F",18,6,1984,"        38","38 NEW ROAD","HR802JT","New Road","38, New Road","CENSHR802JT038002"
"HR802JT038004","MADDISON","JENKINS","F",16,9,2009,"        38","38 NEW ROAD","HR802JT","New Road","38, New Road","CENSHR802JT038004"
"HR802JT038005","LINCOLN","JENKINSON","M",29,2,2005,"        38","38 NEW ROAD","HR802JT","New Road","38, New Road","CENSHR802JT038005"
"HR802JT038006","MIA","JENKINS","F",2,11,2010,"        38","38 NEW ROAD","HR802JT","New Road","38, New Road","CENSHR802JT038006"
"HR802JT039001","JESS","DAVIS","F",,7,1976,"        39","39 NEW ROAD","HR802JT","New Road","39, New Road","CENSHR802JT039001"
"HR802JT040001","GEORGE","MARSHALL","M",3,9,1965,"        40","40 NEW ROAD","HR802JT","New Road","40, New Road","CENSHR802JT040001"
"HR802JT040002","LEXIE","MARSHALL","F",12,8,1965,"        40","40 NEW ROAD","HR802JT","New Road","40, New Road","CENSHR802JT040002"
"HR802JT040003","ABLGALL","MARSHALL","F",14,5,1994,"        40","40 NEW ROAD","HR802JT","New Road","40, New Road","CENSHR802JT040003"
"HR802JT041001","LIAM","KING","M",4,2,1971,"        41","41 NEW ROAD","HR802JT","New Road","41, New Road","CENSHR802JT041001"
"HR802JT042001","HARRIET","PATEL","F",10,4,1915,"        42","42 NEW ROAD","HR802JT","New Road","42, New Road","CENSHR802JT042001"
"HR802JT043001","LEXI","EDWARDS","F",17,10,1949,"        43","43 NEW ROAD","HR802JT","New Road","43, New Road","CENSHR802JT043001"
"HR802JT043002","HARRISON","EDWARDS","M",2,8,1979,"        43","43 NEW ROAD","HR802JT","New Road","43, New Road","CENSHR802JT043002"
"HR802JT044001","MARIA","MATTHEWS","F",11,12,1914,"        44","44 NEW ROAD","HR802JT","New Road","44, New Road","CENSHR802JT044001"
"HR802JT045001","ELIZRBETH","BELL","F",18,7,1940,"        45","45 NEW ROAD","HR802JT","New Road","45, New Road","CENSHR802JT045001"
"HR802JT046001","FINLEY","HUGHES","M",26,1,1945,"        46","46 NEW ROAD","HR802JT","New Road","46, New Road","CENSHR802JT046001"
"HR802JT047001","NAOMI","MARTIN","F",23,3,1921,"        47","47 NEW ROAD","HR802JT","New Road","47, New Road","CENSHR802JT047001"
"HR802JT048001","DAISY","WOOD","F",30,6,1941,"        48","48 NEW ROAD","HR802JT","New Road","48, New Road","CENSHR802JT048001"
"HR802JT049001","ISRBELLE","KING","F",30,2,1984,"        49","49 NEW ROAD","HR802JT","New Road","49, New Road","CENSHR802JT049001"
"HR802JT050002","LEWIS","GREEN","M",15,4,1931,"        50","50 NEW ROAD","HR802JT","New Road","50, New Road","CENSHR802JT050002"
"HR802JT051001","DANIELLE","HUGHES","F",12,12,1958,"        51","51 NEW ROAD","HR802JT","New Road","51, New Road","CENSHR802JT051001"
"HR802JU052001","LUCY","ROBERTS","F",18,10,1951,"        52","52 NEW ROAD","HR802JU","New Road","52, New Road","CENSHR802JU052001"
"HR802JU053001","NILLIE","ANDERSON","F",23,4,1937,"        53","53 NEW ROAD","HR802JU","New Road","53, New Road","CENSHR802JU053001"
"HR802JU054001","ALEXANDEV","MOVVIS","M",8,12,1982,"        54","54 NEW ROAD","HR802JU","New Road","54, New Road","CENSHR802JU054001"
"HR802JU054002","AMELIA","MOBBIS","F",12,6,1980,"        54","54 NEW ROAD","HR802JU","New Road","54, New Road","CENSHR802JU054002"
"HR802JU054003","YASMIN","MORRIS","F",26,8,2009,"        54","54 NEW ROAD","HR802JU","New Road","54, New Road","CENSHR802JU054003"
"HR802JU054004","LILY","MORRIS","F",7,8,2007,"        54","54 NEW ROAD","HR802JU","New Road","54, New Road","CENSHR802JU054004"
"HR802JU054005","AVA","MORRIS","F",20,5,2006,"        54","54 NEW ROAD","HR802JU","New Road","54, New Road","CENSHR802JU054005"
"HR802JU054006","OLIVIA","MORRIS","F",6,8,2008,"        54","54 NEW ROAD","HR802JU","New Road","54, New Road","CENSHR802JU054006"
"HR802JU055001","NOAH","BARNES","M",30,2,1938,"        55","55 NEW ROAD","HR802JU","New Road","55, New Road","CENSHR802JU055001"
"HR802JU056001","AARON","GRAHAM","M",10,1,1963,"        56","56 NEW ROAD","HR802JU","New Road","56, New Road","CENSHR802JU056001"
"HR802JU056002","DEMI","GRRHRM","F",25,6,1963,"        56","56 NEW ROAD","HR802JU","New Road","56, New Road","CENSHR802JU056002"
"HR802JU056003","ISOBEL","GRAKAM","F",20,11,1991,"        56","56 NEW ROAD","HR802JU","New Road","56, New Road","CENSHR802JU056003"
"HR802JU056004","POPPY","GRAHAM","F",15,6,1998,"        56","56 NEW ROAD","HR802JU","New Road","56, New Road","CENSHR802JU056004"
"HR802JU057001","BELLA","BROWN","F",8,4,1968,"        57","57 NEW ROAD","HR802JU","New Road","57, New Road","CENSHR802JU057001"
"HR802JU057002","DEMI","BROWN","F",31,3,1980,"        57","57 NEW ROAD","HR802JU","New Road","57, New Road","CENSHR802JU057002"
"HR802JU058001","DANIEL","FOSTER","M",15,9,1929,"        58","58 NEW ROAD","HR802JU","New Road","58, New Road","CENSHR802JU058001"
"HR802JU059001","DYLAN","GRAHAM","M",5,7,1932,"        59","59 NEW ROAD","HR802JU","New Road","59, New Road","CENSHR802JU059001"
"HR802JU060001","CALLUM","PALMER","M",31,5,1982,"        60","60 NEW ROAD","HR802JU","New Road","60, New Road","CENSHR802JU060001"
"HR802JU060002","AMY","PALMER","F",19,1,1986,"        60","60 NEW ROAD","HR802JU","New Road","60, New Road","CENSHR802JU060002"
"HR802JU060003","CHARLES","PALMER","M",25,6,2008,"        60","60 NEW ROAD","HR802JU","New Road","60, New Road","CENSHR802JU060003"
"HR802JU061001","EMILY","MOBGAM","F",27,5,1960,"        61","61 NEW ROAD","HR802JU","New Road","61, New Road","CENSHR802JU061001"
"HR802JU062001","ELIZABETH","HUNT","F",11,6,1918,"        62","62 NEW ROAD","HR802JU","New Road","62, New Road","CENSHR802JU062001"
"HR802JU063001","JAKUB","THOMAS","M",28,1,1933,"        63","63 NEW ROAD","HR802JU","New Road","63, New Road","CENSHR802JU063001"
"HR802JU064001","REUBEN","DAVIS","M",23,9,1921,"        64","64 NEW ROAD","HR802JU","New Road","64, New Road","CENSHR802JU064001"
"HR802JU064002","MARTIN","DAVIS","M",21,12,1965,"        64","64 NEW ROAD","HR802JU","New Road","64, New Road","CENSHR802JU064002"
"HR802JU065001","HARRISON","ALLEN","M",29,9,1914,"        65","65 NEW ROAD","HR802JU","New Road","65, New Road","CENSHR802JU065001"
"HR802JU065002","JASMINE","ALLEN","F",9,8,1967,"        65","65 NEW ROAD","HR802JU","New Road","65, New Road","CENSHR802JU065002"
"HR802JU066001","JOSEPH","MATTHEWS","M",31,8,1985,"        66","66 NEW ROAD","HR802JU","New Road","66, New Road","CENSHR802JU066001"
"HR802JU066002","ELIZA","MATTKEWS","F",1,12,1987,"        66","66 NEW ROAD","HR802JU","New Road","66, New Road","CENSHR802JU066002"
"HR802JU066003","ISABELLE","MATTHEWS","F",23,4,2011,"        66","66 NEW ROAD","HR802JU","New Road","66, New Road","CENSHR802JU066003"
"HR802JU066004","SEBASTIAN","MATTHEWS","M",5,6,2010,"        66","66 NEW ROAD","HR802JU","New Road","66, New Road","CENSHR802JU066004"
"HR802JU066005","SCARLETT","MATTHEWS","F",18,2,2007,"        66","66 NEW ROAD","HR802JU","New Road","66, New Road","CENSHR802JU066005"
"HR802JU067001","MIA","ROBINSON","F",14,12,1933,"        67","67 NEW ROAD","HR802JU","New Road","67, New Road","CENSHR802JU067001"
"HR802JU068001","SARA","MASON","F",20,1,1931,"        68","68 NEW ROAD","HR802JU","New Road","68, New Road","CENSHR802JU068001"
"HR802JU069001","SCARLETT","LEWIS","F",14,5,1925,"        69","69 NEW ROAD","HR802JU","New Road","69, New Road","CENSHR802JU069001"
"HR802JU070001","CAMERON","FOSTER","M",15,4,1963,"        70","70 NEW ROAD","HR802JU","New Road","70, New Road","CENSHR802JU070001"
"HR802JU071001","RILEY","BUTLER","M",,10,1970,"        71","71 NEW ROAD","HR802JU","New Road","71, New Road","CENSHR802JU071001"
"HR802JU071002","EMILY","BUTLER","F",22,1,1969,"        71","71 NEW ROAD","HR802JU","New Road","71, New Road","CENSHR802JU071002"
"HR802JU071003","ISAAC","BUTLER","M",29,5,2004,"        71","71 NEW ROAD","HR802JU","New Road","71, New Road","CENSHR802JU071003"
"HR802JU071004","MUHAMMED","DUTLER","M",22,3,2007,"        71","71 NEW ROAD","HR802JU","New Road","71, New Road","CENSHR802JU071004"
"HR802JU072001","ELLA","GREEN","F",12,7,1915,"        72","72 NEW ROAD","HR802JU","New Road","72, New Road","CENSHR802JU072001"
"HR802JU074001","GEORGIA","OWEN","F",12,12,1951,"        74","74 NEW ROAD","HR802JU","New Road","74, New Road","CENSHR802JU074001"
"HR802JU075001","HUHAHHAD","RODERTS","M",4,12,1992,"        75","75 NEW ROAD","HR802JU","New Road","75, New Road","CENSHR802JU075001"
"HR802JU076001","EDWARD","ADAMS","M",7,5,1951,"        76","76 NEW ROAD","HR802JU","New Road","76, New Road","CENSHR802JU076001"
"HR802JU076002","OLIVIA","ADAMS","F",30,4,1954,"        76","76 NEW ROAD","HR802JU","New Road","76, New Road","CENSHR802JU076002"
"HR802JU076003","ISABELLE","ADAMS","F",11,11,1992,"        76","76 NEW ROAD","HR802JU","New Road","76, New Road","CENSHR802JU076003"
"HR802JU076004","AARON","ADAMS","M",20,3,1992,"        76","76 NEW ROAD","HR802JU","New Road","76, New Road","CENSHR802JU076004"
"HR802JU076005","CHARLOTTE","ADAMS","F",4,10,1991,"        76","76 NEW ROAD","HR802JU","New Road","76, New Road","CENSHR802JU076005"
"HR804ZH001001","GRACE","BARKER","F",5,8,1946,"         1","1 VICTORIA STREET","HR804ZH","Victoria Street","1, Victoria Street","CENSHR804ZH001001"
"HR804ZH002001","SXYE","RUSSELL","F",25,10,1984,"         2","2 VICTORIA STREET","HR804ZH","Victoria Street","2, Victoria Street","CENSHR804ZH002001"
"HR804ZH002002","DYLAN","RUSSELL","M",18,7,1973,"         2","2 VICTORIA STREET","HR804ZH","Victoria Street","2, Victoria Street","CENSHR804ZH002002"
"HR804ZH004001","JASMINE","WILSON","F",4,11,1992,"         4","4 VICTORIA STREET","HR804ZH","Victoria Street","4, Victoria Street","CENSHR804ZH004001"
"HR804ZH004002","RILEY","WILSON","M",31,1,1947,"         4","4 VICTORIA STREET","HR804ZH","Victoria Street","4, Victoria Street","CENSHR804ZH004002"
"HR804ZH005001","SAMUEL","WARD","M",20,9,1967,"         5","5 VICTORIA STREET","HR804ZH","Victoria Street","5, Victoria Street","CENSHR804ZH005001"
"HR804ZH005002","MATILDA","WARD","F",5,2,1967,"         5","5 VICTORIA STREET","HR804ZH","Victoria Street","5, Victoria Street","CENSHR804ZH005002"
"HR804ZH005003","LOGAN","WARD","M",15,8,,"         5","5 VICTORIA STREET","HR804ZH","Victoria Street","5, Victoria Street","CENSHR804ZH005003"
"HR804ZH005004","RYAN","WARD","M",14,4,2002,"         5","5 VICTORIA STREET","HR804ZH","Victoria Street","5, Victoria Street","CENSHR804ZH005004"
"HR804ZH006001","JAYDEN","TURNER","M",5,8,1985,"         6","6 VICTORIA STREET","HR804ZH","Victoria Street","6, Victoria Street","CENSHR804ZH006001"
"HR804ZH006002","AMY","TUBNEB","F",4,7,1987,"         6","6 VICTORIA STREET","HR804ZH","Victoria Street","6, Victoria Street","CENSHR804ZH006002"
"HR804ZH006003","THOMAS","TURNER","M",30,6,2008,"         6","6 VICTORIA STREET","HR804ZH","Victoria Street","6, Victoria Street","CENSHR804ZH006003"
"HR804ZH007001","CEXI","STEVENS","F",5,11,1975,"         7","7 VICTORIA STREET","HR804ZH","Victoria Street","7, Victoria Street","CENSHR804ZH007001"
"HR804ZH008001","KYIE","AOBEATSON","M",25,4,1936,"         8","8 VICTORIA STREET","HR804ZH","Victoria Street","8, Victoria Street","CENSHR804ZH008001"
"HR804ZH008002","HARVEY","ROBERTSON","M",2,2,1961,"         8","8 VICTORIA STREET","HR804ZH","Victoria Street","8, Victoria Street","CENSHR804ZH008002"
"HR804ZH009002","MOLLY","STEVENS","F",14,2,1975,"         9","9 VICTORIA STREET","HR804ZH","Victoria Street","9, Victoria Street","CENSHR804ZH009002"
"HR804ZH009003","STANLEY","STEVENS","M",12,10,2000,"         9","9 VICTORIA STREET","HR804ZH","Victoria Street","9, Victoria Street","CENSHR804ZH009003"
"HR804ZH009004","LILY","STEVENS","F",29,9,1999,"         9","9 VICTORIA STREET","HR804ZH","Victoria Street","9, Victoria Street","CENSHR804ZH009004"
"HR804ZH010001","THOMAS","COOPER","M",5,8,1966,"        10","10 VICTORIA STREET","HR804ZH","Victoria Street","10, Victoria Street","CENSHR804ZH010001"
"HR804ZH010002","AMELIA","COOPEV","F",18,8,1968,"        10","10 VICTORIA STREET","HR804ZH","Victoria Street","10, Victoria Street","CENSHR804ZH010002"
"HR804ZH010003","CHARLOTTE","COOPER","F",11,5,1990,"        10","10 VICTORIA STREET","HR804ZH","Victoria Street","10, Victoria Street","CENSHR804ZH010003"
"HR804ZH011001","ANNE","BELL","F",15,1,1939,"        11","11 VICTORIA STREET","HR804ZH","Victoria Street","11, Victoria Street","CENSHR804ZH011001"
"HR804ZH011002","EVA","BELL","F",2,1,1994,"        11","11 VICTORIA STREET","HR804ZH","Victoria Street","11, Victoria Street","CENSHR804ZH011002"
"HR804ZH012001","LEAH","EVANS","F",13,2,1958,"        12","12 VICTORIA STREET","HR804ZH","Victoria Street","12, Victoria Street","CENSHR804ZH012001"
"HR804ZH012002","LILLY","EVRNS","F",31,8,1972,"        12","12 VICTORIA STREET","HR804ZH","Victoria Street","12, Victoria Street","CENSHR804ZH012002"
"HR804ZH013001","CHARLES","BENNETT","M",17,9,1981,"        13","13 VICTORIA STREET","HR804ZH","Victoria Street","13, Victoria Street","CENSHR804ZH013001"
"HR804ZH013002","ISABEL","BENNETT","F",7,9,2001,"        13","13 VICTORIA STREET","HR804ZH","Victoria Street","13, Victoria Street","CENSHR804ZH013002"
"HR804ZH014001","JOSKUA","ADAMS","M",24,2,1951,"        14","14 VICTORIA STREET","HR804ZH","Victoria Street","14, Victoria Street","CENSHR804ZH014001"
"HR804ZH014002","GVACE","ADAMS","F",22,6,1952,"        14","14 VICTORIA STREET","HR804ZH","Victoria Street","14, Victoria Street","CENSHR804ZH014002"
"HR804ZH014003","EVA","ADAMS","F",16,1,1972,"        14","14 VICTORIA STREET","HR804ZH","Victoria Street","14, Victoria Street","CENSHR804ZH014003"
"HR861GE001001","MEGAN","EDWARDS","F",6,9,2003,"         1","1 ALEXANDRA ROAD","HR861GE","Alexandra Road","1, Alexandra Road","CENSHR861GE001001"
"HR861GE001002","ANELIA","EDWARDS","F",26,8,1993,"         1","1 ALEXANDRA ROAD","HR861GE","Alexandra Road","1, Alexandra Road","CENSHR861GE001002"
"HR861GE002001","OSCAR","DAVIES","M",12,10,1952,"         2","2 ALEXANDRA ROAD","HR861GE","Alexandra Road","2, Alexandra Road","CENSHR861GE002001"
"HR861GE002002","AMBER","DAVIES","F",13,5,1950,"         2","2 ALEXANDRA ROAD","HR861GE","Alexandra Road","2, Alexandra Road","CENSHR861GE002002"
"HR861GE002003","EMILY","DAVIES","F",14,9,1983,"         2","2 ALEXANDRA ROAD","HR861GE","Alexandra Road","2, Alexandra Road","CENSHR861GE002003"
"HR861GE002004","TOM","DAVIES","M",5,4,1980,"         2","2 ALEXANDRA ROAD","HR861GE","Alexandra Road","2, Alexandra Road","CENSHR861GE002004"
"HR861GE002005","BETHAW","DAVIES","F",1,6,1972,"         2","2 ALEXANDRA ROAD","HR861GE","Alexandra Road","2, Alexandra Road","CENSHR861GE002005"
